# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
8003                   	3.212410863302394e-08	2.298974604145401e-08	6.903489936911345e-08	8.424229464496260e-08	1.074832485408143e-09
8004                   	3.208593703674484e-08	2.296295898881766e-08	6.895641928649048e-08	8.416277893307586e-08	1.073535921026955e-09
8005                   	3.204780709119271e-08	2.293614773629915e-08	6.889290889345312e-08	8.408334433169048e-08	1.072271902094025e-09
8006                   	3.200969396707417e-08	2.291102128810939e-08	6.877214388243962e-08	8.400386668402701e-08	1.070953656837839e-09
8007                   	3.197166662475066e-08	2.288338433226742e-08	6.873478686563083e-08	8.392442778091926e-08	1.069663300780690e-09
8008                   	3.193367652420195e-08	2.285557312787049e-08	6.866870744045118e-08	8.384501304606519e-08	1.068372696823634e-09
8009                   	3.189571532645895e-08	2.282868608073719e-08	6.857362939319679e-08	8.376562183117693e-08	1.067083555322229e-09
8010                   	3.185779463410605e-08	2.280228046746683e-08	6.849039310622067e-08	8.368625421258492e-08	1.065797434216277e-09
8011                   	3.181991789478776e-08	2.277588355746455e-08	6.841474944985021e-08	8.360691231229304e-08	1.064511982994187e-09
8012                   	3.178208522519456e-08	2.274918852330751e-08	6.834038810374128e-08	8.352759384988546e-08	1.063229428665369e-09
8013                   	3.174429420490576e-08	2.272244268247794e-08	6.826184490657085e-08	8.344829826702985e-08	1.061947432722768e-09
8014                   	3.170654591843318e-08	2.269570198117656e-08	6.818644447006796e-08	8.336902523278433e-08	1.060668155739452e-09
8015                   	3.166883849677218e-08	2.266911781065641e-08	6.810994659407355e-08	8.328977482674337e-08	1.059389617583319e-09
8016                   	3.163117387609205e-08	2.264253623973116e-08	6.803544534495384e-08	8.321054948833344e-08	1.058112707208761e-09
8017                   	3.159355143774436e-08	2.261590832787513e-08	6.795961739926998e-08	8.313134963128304e-08	1.056838324417636e-09
8018                   	3.155596926209422e-08	2.258935253778530e-08	6.788026016777387e-08	8.305217484766444e-08	1.055564662283468e-09
8019                   	3.151843046477580e-08	2.256278745377499e-08	6.780431417723008e-08	8.297302337364108e-08	1.054292607227735e-09
8020                   	3.148093355820809e-08	2.253620537234939e-08	6.772803773017861e-08	8.289389827881387e-08	1.053022960168508e-09
8021                   	3.144347813459786e-08	2.250971432009238e-08	6.764997990059425e-08	8.281479479791071e-08	1.051754030409087e-09
8022                   	3.140606394960431e-08	2.248320494761851e-08	6.757510415224549e-08	8.273571665575042e-08	1.050486706998930e-09
8023                   	3.136869188051535e-08	2.245666381685621e-08	6.750009659124944e-08	8.265665971514496e-08	1.049221840785498e-09
8024                   	3.133136128987151e-08	2.243021484507773e-08	6.742279366843601e-08	8.257762748007450e-08	1.047957589130439e-09
8025                   	3.129407335708444e-08	2.240375369433780e-08	6.734761089769359e-08	8.249862432200520e-08	1.046694992172587e-09
8026                   	3.125682500432040e-08	2.237727586756160e-08	6.727221155376668e-08	8.241964129857285e-08	1.045434689960938e-09
8027                   	3.121961985965957e-08	2.235087537380682e-08	6.719404035413088e-08	8.234067717636360e-08	1.044175186656628e-09
8028                   	3.118245594151384e-08	2.232446193820485e-08	6.711936449972837e-08	8.226173653659815e-08	1.042917188706249e-09
8029                   	3.114533323131730e-08	2.229802725127397e-08	6.704474843737072e-08	8.218281528530055e-08	1.041661565806848e-09
8030                   	3.110825063044836e-08	2.227168271878975e-08	6.696735022413153e-08	8.210391271037491e-08	1.040406598097657e-09
8031                   	3.107121107796039e-08	2.224532514547152e-08	6.689267546035187e-08	8.202503115021539e-08	1.039153241481925e-09
8032                   	3.103421202894113e-08	2.221894809177563e-08	6.681796536767051e-08	8.194616827399058e-08	1.037902227325012e-09
8033                   	3.099725380913643e-08	2.219264386013112e-08	6.674036182503059e-08	8.186732157677978e-08	1.036651857942702e-09
8034                   	3.096033830576561e-08	2.216633557454683e-08	6.666660633595905e-08	8.178849258629170e-08	1.035403023752076e-09
8035                   	3.092346296479285e-08	2.214000626564585e-08	6.659220079675458e-08	8.170968201554976e-08	1.034156583450368e-09
8036                   	3.088662747339357e-08	2.211376736594108e-08	6.651506452919530e-08	8.163089666510790e-08	1.032910823799363e-09
8037                   	3.084983474921993e-08	2.208750249361280e-08	6.644074199114832e-08	8.155213550519926e-08	1.031666757672359e-09
8038                   	3.081308392389705e-08	2.206124891271724e-08	6.636691094390531e-08	8.147338912327954e-08	1.030424327702811e-09
8039                   	3.077637351952056e-08	2.203502452158215e-08	6.629194099412947e-08	8.139466019708529e-08	1.029183050459555e-09
8040                   	3.073970255784103e-08	2.200879488111009e-08	6.621649785885429e-08	8.131594939647402e-08	1.027944146185620e-09
8041                   	3.070307292984924e-08	2.198264653397718e-08	6.614012162888453e-08	8.123725415265589e-08	1.026705946598467e-09
8042                   	3.066648465440843e-08	2.195648340972780e-08	6.606751401217438e-08	8.115857310433472e-08	1.025469451942113e-09
8043                   	3.062993737801817e-08	2.193031654658097e-08	6.599388786876489e-08	8.107990562691731e-08	1.024234174090467e-09
8044                   	3.059342993442962e-08	2.190414843803520e-08	6.591900660275950e-08	8.100125939099182e-08	1.023001324127626e-09
8045                   	3.055696387871406e-08	2.187808243673120e-08	6.584300047165168e-08	8.092263070465616e-08	1.021769008369745e-09
8046                   	3.052053734178244e-08	2.185198978847318e-08	6.577040735698056e-08	8.084401647508633e-08	1.020538512208509e-09
8047                   	3.048415246108226e-08	2.182590018999975e-08	6.569688117836257e-08	8.076541941629686e-08	1.019309213083529e-09
8048                   	3.044780766185175e-08	2.179982042192308e-08	6.562273719124157e-08	8.068683957489441e-08	1.018082260996500e-09
8049                   	3.041150268327801e-08	2.177381856009954e-08	6.554753068850459e-08	8.060827499201147e-08	1.016855936402612e-09
8050                   	3.037523837403014e-08	2.174779992625247e-08	6.547516779773561e-08	8.052972238594044e-08	1.015631316103331e-09
8051                   	3.033901562981116e-08	2.172178570954424e-08	6.540227461050708e-08	8.045118150798450e-08	1.014408151307246e-09
8052                   	3.030283181098569e-08	2.169580544479945e-08	6.532822240754057e-08	8.037265397457268e-08	1.013186495969656e-09
8053                   	3.026668882343767e-08	2.166984457849143e-08	6.525487870198089e-08	8.029414105466620e-08	1.011966328056866e-09
8054                   	3.023058585785144e-08	2.164390188413850e-08	6.518186812403794e-08	8.021564229201839e-08	1.010747631397890e-09
8055                   	3.019452259534711e-08	2.161798120680111e-08	6.510901822387712e-08	8.013715761559808e-08	1.009530266443325e-09
8056                   	3.015850017472061e-08	2.159208212758778e-08	6.503576314084432e-08	8.005868391129103e-08	1.008314525082412e-09
8057                   	3.012251688268064e-08	2.156620198129258e-08	6.496296268645164e-08	7.998022084150837e-08	1.007100004661425e-09
8058                   	3.008657378886873e-08	2.154034030923955e-08	6.488976861133904e-08	7.990177089374758e-08	1.005887118548870e-09
8059                   	3.005067096175157e-08	2.151450425469301e-08	6.481754949657158e-08	7.982333949746316e-08	1.004675581468273e-09
8060                   	3.001480810800322e-08	2.148868559073189e-08	6.474533125167822e-08	7.974492401956354e-08	1.003465504970418e-09
8061                   	2.997898390023540e-08	2.146288464211324e-08	6.467242354132582e-08	7.966652089012016e-08	1.002256782584435e-09
8062                   	2.994320021418369e-08	2.143710905428525e-08	6.459988680302484e-08	7.958812759590105e-08	1.001049573070450e-09
8063                   	2.990745622903501e-08	2.141135747685905e-08	6.452761728526395e-08	7.965763821827729e-08	9.998437965911394e-10
8064                   	2.986722790162322e-08	2.139221405228030e-08	6.947772583050535e-08	7.962422038852470e-08	1.278163357247037e-09
8065                   	2.983262806176476e-08	2.135450818098441e-08	6.786006749995533e-08	7.951203807852870e-08	1.042233919508800e-09
8066                   	2.979728329394207e-08	2.132516613704769e-08	6.369138212272558e-08	7.942069088098356e-08	1.044136577583681e-09
8067                   	2.976180824596637e-08	2.130204804342926e-08	6.535584078471530e-08	7.933299626281148e-08	1.027912135931140e-09
8068                   	2.972635237868755e-08	2.127916847121837e-08	6.538470478887197e-08	7.924691539556528e-08	1.022108031434307e-09
8069                   	2.969091800066271e-08	2.125445670863304e-08	6.512530803437751e-08	7.916192334464467e-08	1.016872341086157e-09
8070                   	2.965553921270937e-08	2.122801989309863e-08	6.504138489668702e-08	7.907776389104383e-08	1.012915976019681e-09
8071                   	2.962022915017748e-08	2.120103622008418e-08	6.489309194162780e-08	7.899426143219296e-08	1.009523059551500e-09
8072                   	2.958496727487494e-08	2.117465911341495e-08	6.471737984108954e-08	7.891131025994541e-08	1.006558210719794e-09
8073                   	2.954973035755477e-08	2.114909006173866e-08	6.448061272017237e-08	7.882882826483494e-08	1.003889842077380e-09
8074                   	2.951451054260122e-08	2.112381747602571e-08	6.426642896131002e-08	7.874677521365044e-08	1.001446976381638e-09
8075                   	2.947931410461113e-08	2.109834544074165e-08	6.413103729660618e-08	7.881464756564321e-08	9.991798147254360e-10
8076                   	2.943962326785461e-08	2.107916971406561e-08	6.864238031637332e-08	7.877887728623195e-08	1.273587949210677e-09
8077                   	2.940557960246346e-08	2.104123556284836e-08	6.644712518702733e-08	7.866377007152508e-08	1.039887231398531e-09
8078                   	2.937077991810493e-08	2.101190940783507e-08	6.289630965356613e-08	7.856984164288967e-08	1.041010343867064e-09
8079                   	2.933584552534703e-08	2.098904114437452e-08	6.487142527549309e-08	7.847978755488835e-08	1.024290420018819e-09
8080                   	2.930092244002803e-08	2.096650722439630e-08	6.491100069716033e-08	7.839151918336583e-08	1.017937102293352e-09
8081                   	2.926601550504207e-08	2.094207033265717e-08	6.464193528595073e-08	7.830448895275523e-08	1.012202781509709e-09
8082                   	2.923115699677064e-08	2.091582746914516e-08	6.453128359448954e-08	7.821841849161592e-08	1.007786688521467e-09
8083                   	2.919636485588822e-08	2.088908521557127e-08	6.435860457474471e-08	7.813311979313109e-08	1.003974014541963e-09
8084                   	2.916161875513592e-08	2.086301663947122e-08	6.416727741415481e-08	7.804848692418414e-08	1.000625441207021e-09
8085                   	2.912689408152780e-08	2.083781229631028e-08	6.391588700931102e-08	7.811501323273039e-08	9.976060709615833e-10
8086                   	2.908764274359361e-08	2.081955781552314e-08	6.790259730331117e-08	7.807744584131971e-08	1.268769637970546e-09
8087                   	2.905404062994083e-08	2.078236581091788e-08	6.526143358837225e-08	7.796022915223108e-08	1.037084604078136e-09
8088                   	2.901966710212135e-08	2.075354241916860e-08	6.215124751339157e-08	7.786446087393816e-08	1.037664890292963e-09
8089                   	2.898516301398486e-08	2.073082373832906e-08	6.433925088865702e-08	7.777263983525659e-08	1.020638515990777e-09
8090                   	2.895067480013541e-08	2.070841215349294e-08	6.447682632902543e-08	7.768273029164587e-08	1.013922419713492e-09
8091                   	2.891620422878876e-08	2.068428553038984e-08	6.422776948545410e-08	7.759418546112481e-08	1.007859368991013e-09
8092                   	2.888178010899929e-08	2.065851450846576e-08	6.406598842358918e-08	7.750669052712869e-08	1.003137969387688e-09
8093                   	2.884741552107935e-08	2.063229729090929e-08	6.384114701655544e-08	7.757225423092820e-08	9.990453351056661e-10
8094                   	2.880853630687723e-08	2.061331043447383e-08	6.754772122757656e-08	7.753289970682156e-08	1.267646258289365e-09
8095                   	2.877533442550920e-08	2.057625708659465e-08	6.463219577056264e-08	7.741342696999319e-08	1.037210711897341e-09
8096                   	2.874133565855551e-08	2.054841158026386e-08	6.174410308597886e-08	7.731563293214278e-08	1.037108841306490e-09
8097                   	2.870718619472652e-08	2.052653194658859e-08	6.396775688292504e-08	7.722195430333962e-08	1.019634570389095e-09
8098                   	2.867304514749837e-08	2.050448167207686e-08	6.412402965431776e-08	7.713032698381383e-08	1.012467234920293e-09
8099                   	2.863892052369868e-08	2.048041010699867e-08	6.394121466329584e-08	7.704017421312681e-08	1.006006814860505e-09
8100                   	2.860484834320028e-08	2.045469873535248e-08	6.379281848227207e-08	7.695120550132523e-08	1.000928018495889e-09
8101                   	2.857083916798512e-08	2.042873332376471e-08	6.353699905337772e-08	7.701571643648043e-08	9.965145710266246e-10
8102                   	2.853229698526308e-08	2.041022394867819e-08	6.701779288003349e-08	7.697521462505421e-08	1.262538975477209e-09
8103                   	2.849944143582176e-08	2.037354971705977e-08	6.386967290438073e-08	7.685454087180439e-08	1.033951481955679e-09
8104                   	2.846578525642167e-08	2.034608808160504e-08	6.120722621306898e-08	7.675564726202948e-08	1.033577611099659e-09
8105                   	2.843197729440815e-08	2.032452143862825e-08	6.351001136153500e-08	7.666087568068327e-08	1.016003919208532e-09
8106                   	2.839817486993743e-08	2.030279601307889e-08	6.370163021346843e-08	7.656822726360738e-08	1.008667633225854e-09
8107                   	2.836439077951137e-08	2.027904931447629e-08	6.351351545732120e-08	7.647710923205582e-08	1.002048164144123e-09
8108                   	2.833065744909147e-08	2.025369537907019e-08	6.334686362697090e-08	7.654067673276256e-08	9.968143470299668e-10
8109                   	2.829240155811205e-08	2.023482523438831e-08	6.691855054981954e-08	7.649871374391797e-08	1.260607530182433e-09
8110                   	2.825987027925489e-08	2.019762201816404e-08	6.352671518730390e-08	7.637634884963122e-08	1.033208260586419e-09
8111                   	2.822654017552669e-08	2.017029665129393e-08	6.095732216945734e-08	7.627592614759051e-08	1.032316257959157e-09
8112                   	2.819304668267043e-08	2.014933586370509e-08	6.325182027006449e-08	7.617975858444958e-08	1.014430185309633e-09
8113                   	2.815954830484885e-08	2.012822084786836e-08	6.335137699424650e-08	7.608578042973575e-08	1.006772772156760e-09
8114                   	2.812605958453172e-08	2.010487487624390e-08	6.316192010893027e-08	7.614865811646092e-08	9.998737659102478e-10
8115                   	2.808802223421113e-08	2.008643131501085e-08	6.682374311489114e-08	7.610494707400827e-08	1.261779540484216e-09
8116                   	2.805484483025115e-08	2.005008696710362e-08	6.627327715796631e-08	7.595864221245340e-08	1.035114394663979e-09
8117                   	2.802224092258307e-08	2.001609736852038e-08	6.192185433407439e-08	7.585463117249708e-08	1.033697689723238e-09
8118                   	2.798905221967113e-08	1.999446038209640e-08	6.390845443268955e-08	7.575598847867357e-08	1.015371318994832e-09
8119                   	2.795574741008321e-08	1.997767336329659e-08	6.452223586755139e-08	7.565991929608358e-08	1.007181090150024e-09
8120                   	2.792247056577968e-08	1.995760651526438e-08	6.382506106347183e-08	7.572132545810923e-08	9.998296298131850e-10
8121                   	2.788464851712102e-08	1.993957315005274e-08	6.692010782995324e-08	7.567605573754380e-08	1.259877603744451e-09
8122                   	2.785172292432947e-08	1.990220928869905e-08	6.588523022549099e-08	7.552863881161680e-08	1.034301769656494e-09
8123                   	2.781933967435528e-08	1.986761323704091e-08	6.176919513538784e-08	7.542327243807397e-08	1.032561149027739e-09
8124                   	2.778637646597880e-08	1.984599870218172e-08	6.358435759670412e-08	7.532334810029416e-08	1.014043559447185e-09
8125                   	2.775330174719965e-08	1.982947891250501e-08	6.423246862920297e-08	7.522611282886632e-08	1.005633015854147e-09
8126                   	2.772025833546997e-08	1.980956249947583e-08	6.351109812620906e-08	7.528621352165952e-08	9.980819645622590e-10
8127                   	2.768264572267656e-08	1.979154657639423e-08	6.647199347213185e-08	7.523989306641699e-08	1.256234177013310e-09
8128                   	2.765084221061251e-08	1.975264896300808e-08	6.224587997809741e-08	7.511283836619775e-08	1.031931508705709e-09
8129                   	2.761824786047199e-08	1.972425308090545e-08	6.014027976832682e-08	7.500826625796317e-08	1.029817636382616e-09
8130                   	2.758549442870949e-08	1.970361625291786e-08	6.266065133377916e-08	7.490832402994244e-08	1.011188325782364e-09
8131                   	2.755273384065397e-08	1.968353904202790e-08	6.270729801827172e-08	7.481083575400326e-08	1.002747327604164e-09
8132                   	2.751996988197578e-08	1.966117461337370e-08	6.239565971824649e-08	7.487038056484874e-08	9.951566634739132e-10
8133                   	2.748259525525683e-08	1.964332024749231e-08	6.564895904933123e-08	7.482366726831468e-08	1.251389603058309e-09
8134                   	2.745015180527149e-08	1.960726003285166e-08	6.461150554673391e-08	7.467552800387046e-08	1.028772422329394e-09
8135                   	2.741824390803207e-08	1.957385399905996e-08	6.082695446401144e-08	7.456908214437809e-08	1.026789705676389e-09
8136                   	2.738576623215158e-08	1.955290017834099e-08	6.299258162099358e-08	7.446812118158830e-08	1.008253999780948e-09
8137                   	2.735317712020755e-08	1.953685122968013e-08	6.364094876316197e-08	7.452633735082683e-08	9.997016809610799e-10
8138                   	2.731594905033320e-08	1.952410947694702e-08	6.557754008136935e-08	7.447763567819518e-08	1.254448526948421e-09
8139                   	2.728369097057452e-08	1.948922338233357e-08	6.328937579675843e-08	7.432717174179104e-08	1.031462517895101e-09
8140                   	2.725198442582216e-08	1.945434404407127e-08	6.004838007381030e-08	7.421890437270180e-08	1.028636144358004e-09
8141                   	2.721972018984810e-08	1.943204171853765e-08	6.241577213909999e-08	7.411630804145345e-08	1.009477002430863e-09
8142                   	2.718735275429920e-08	1.941570797020124e-08	6.337314691755788e-08	7.401656894267092e-08	1.000423071073013e-09
8143                   	2.715501008252613e-08	1.939688912466104e-08	6.265076524146848e-08	7.407355803736783e-08	9.923169426289499e-10
8144                   	2.711805661961658e-08	1.938001201252888e-08	6.526162677321229e-08	7.402493224389961e-08	1.245159514036839e-09
8145                   	2.708693238562134e-08	1.934193910480069e-08	6.074661735060869e-08	7.389602889343394e-08	1.024826208719913e-09
8146                   	2.705502224733794e-08	1.931401259605928e-08	5.902433561994828e-08	7.378964273117537e-08	1.022226707145704e-09
8147                   	2.702295244266029e-08	1.929381276932169e-08	6.169694140830983e-08	7.368790156618962e-08	1.003474945697114e-09
8148                   	2.699087654021562e-08	1.927425654678301e-08	6.181154262045779e-08	7.374433770468402e-08	9.947605099463714e-10
8149                   	2.695411629068220e-08	1.925901511314605e-08	6.398354687623411e-08	7.369450986668140e-08	1.246024740339152e-09
8150                   	2.692231453805919e-08	1.922420666647230e-08	6.288077924227284e-08	7.354382622603125e-08	1.025865000544221e-09
8151                   	2.689104427930201e-08	1.919069380759548e-08	5.946481593144910e-08	7.343473931738137e-08	1.022840082533076e-09
8152                   	2.685922988427414e-08	1.916932032762536e-08	6.196190799692410e-08	7.333125481350997e-08	1.003707375064087e-09
8153                   	2.682731535018619e-08	1.915338550672684e-08	6.284007402784330e-08	7.338625546095874e-08	9.945593772602348e-10
8154                   	2.679072667822036e-08	1.914126754885803e-08	6.441606501885965e-08	7.333522152100935e-08	1.244354466290803e-09
8155                   	2.676000320673532e-08	1.910593894690814e-08	5.975821944204431e-08	7.320385591515144e-08	1.024969126661172e-09
8156                   	2.672851499433686e-08	1.907794340598892e-08	5.803052659133061e-08	7.309526062722075e-08	1.021419632339689e-09
8157                   	2.669688039406166e-08	1.905686270392061e-08	6.098165541854160e-08	7.299148838927885e-08	1.002060612735081e-09
8158                   	2.666524051811714e-08	1.903724922014718e-08	6.138933916372879e-08	7.304606854820976e-08	9.928010090844604e-10
8159                   	2.662889177026660e-08	1.902267129305271e-08	6.328967436381810e-08	7.299454371305209e-08	1.241010057316591e-09
8160                   	2.659752492331228e-08	1.898893785577898e-08	6.196317260923498e-08	7.284247710958626e-08	1.022998523612229e-09
8161                   	2.656666327091015e-08	1.895616037002644e-08	5.873811885296507e-08	7.273180217663293e-08	1.019535034443843e-09
8162                   	2.653525854437427e-08	1.893507773436575e-08	6.134270884073090e-08	7.262677875103518e-08	1.000217979766663e-09
8163                   	2.650375351127570e-08	1.891930132761380e-08	6.229644577629572e-08	7.267969334396936e-08	9.908182618612254e-10
8164                   	2.646755909002655e-08	1.890732852114113e-08	6.374034004102566e-08	7.262714683899400e-08	1.237553171264954e-09
8165                   	2.643723639780257e-08	1.887243136391918e-08	5.896997463217486e-08	7.249452636716216e-08	1.020569044395741e-09
8166                   	2.640615004897735e-08	1.884477509765464e-08	5.740212709383465e-08	7.238467812625381e-08	1.016756884123718e-09
8167                   	2.637491534765160e-08	1.882398424651782e-08	6.041760966970618e-08	7.243711278755311e-08	9.973594001120265e-10
8168                   	2.633895396670549e-08	1.881046864076095e-08	6.105635178715263e-08	7.238256954807228e-08	1.242847892780051e-09
8169                   	2.630796400720235e-08	1.877924731620437e-08	6.028666087540507e-08	7.222719042298990e-08	1.026044368942208e-09
8170                   	2.627745164341577e-08	1.874785488807466e-08	5.769807270569001e-08	7.211379428887916e-08	1.020938265431884e-09
8171                   	2.624640771147844e-08	1.872649738537658e-08	6.044963161451850e-08	7.200638406145472e-08	1.000781713134154e-09
8172                   	2.621528388924909e-08	1.870997551888966e-08	6.183120515640346e-08	7.205729900323358e-08	9.906444014133935e-10
8173                   	2.617946124874023e-08	1.869768877070022e-08	6.312528333058669e-08	7.200289907356714e-08	1.234679142788461e-09
8174                   	2.614952090183325e-08	1.866323915472874e-08	5.823027714456736e-08	7.186841141300873e-08	1.019393849928019e-09
8175                   	2.611880663699645e-08	1.863625123797348e-08	5.684309333648426e-08	7.175689141408832e-08	1.015069427177896e-09
8176                   	2.608793326553476e-08	1.861591260741188e-08	5.996539942099754e-08	7.180734480652217e-08	9.953903675258372e-10
8177                   	2.605231803429583e-08	1.860261526437742e-08	6.047403530231889e-08	7.175133135427475e-08	1.238178349403223e-09
8178                   	2.602170710993755e-08	1.857150509068670e-08	5.960410338846133e-08	7.159522570218769e-08	1.023337299308589e-09
8179                   	2.599155195169733e-08	1.854036209982755e-08	5.720274909881104e-08	7.148065011743076e-08	1.017916021281461e-09
8180                   	2.596086879714879e-08	1.851933764491761e-08	6.004458394845298e-08	7.152965459362823e-08	9.976411356553577e-10
8181                   	2.592535848088564e-08	1.850901785120181e-08	6.146588132042447e-08	7.147206791200936e-08	1.239350225930388e-09
8182                   	2.589573870067882e-08	1.847880031388727e-08	5.713899526043924e-08	7.133399963360636e-08	1.024676808063084e-09
8183                   	2.586534532770881e-08	1.845396280674269e-08	5.615550276046136e-08	7.121958988350545e-08	1.018574741690776e-09
8184                   	2.583481524437098e-08	1.843325252070406e-08	5.931736383909327e-08	7.126854803673638e-08	9.979147136320845e-10
8185                   	2.579869188032913e-08	1.842042702722896e-08	6.340671034282399e-08	7.119085552863143e-08	1.238442278405311e-09
8186                   	2.576967817953058e-08	1.838185515338722e-08	5.741862444033448e-08	7.105065081100463e-08	1.024846361702186e-09
8187                   	2.573946424979630e-08	1.835624334536998e-08	5.657218295066688e-08	7.093490855767292e-08	1.018599061332821e-09
8188                   	2.570902521905293e-08	1.834002017572719e-08	6.027655067514339e-08	7.098263944751638e-08	9.977513761838791e-10
8189                   	2.567386055803889e-08	1.832898379866699e-08	6.062732357498331e-08	7.092373913458416e-08	1.237068577004351e-09
8190                   	2.564377388042421e-08	1.829772702343558e-08	5.821879810605659e-08	7.076479137610438e-08	1.024061770495509e-09
8191                   	2.561411138307649e-08	1.826610549635168e-08	5.647992269821699e-08	7.064755031974552e-08	1.017776231989274e-09
8192                   	2.558390681158618e-08	1.824518502342035e-08	5.946986244665294e-08	7.069412634435372e-08	9.969567686749887e-10
8193                   	2.554883937300761e-08	1.823531248002909e-08	6.069074462804198e-08	7.063448017671997e-08	1.235137342095062e-09
8194                   	2.551969474859011e-08	1.820531336745404e-08	5.629219675889256e-08	7.049431412158446e-08	1.022856892899391e-09
8195                   	2.548978237413986e-08	1.818049288047695e-08	5.552586733157077e-08	7.037795863907997e-08	1.016248446003269e-09
8196                   	2.545973107844021e-08	1.815986669498938e-08	5.888210353425356e-08	7.042453167140902e-08	9.953294382576773e-10
8197                   	2.542489270117797e-08	1.814596998307813e-08	5.942785515427482e-08	7.036490857081978e-08	1.232243681662585e-09
8198                   	2.539511167043204e-08	1.811473817509703e-08	5.836330212862172e-08	7.020560713845045e-08	1.021151822632292e-09
8199                   	2.536575365327795e-08	1.808441135583093e-08	5.626642447588193e-08	7.008771497988026e-08	1.014712696582019e-09
8200                   	2.533587625997249e-08	1.806425246031455e-08	5.932414112155899e-08	7.013295098578557e-08	9.938814854335177e-10
8201                   	2.530112484122306e-08	1.805463539227746e-08	6.030182328257953e-08	7.007252824059986e-08	1.229712037621306e-09
8202                   	2.527229083686684e-08	1.802475116120237e-08	5.577417627642228e-08	6.993188886170095e-08	1.019351989739066e-09
8203                   	2.524268772133477e-08	1.800021194155372e-08	5.505954152463048e-08	6.981499396355520e-08	1.012611213884737e-09
8204                   	2.521294949041170e-08	1.798003510536526e-08	5.849076326494420e-08	6.986012635020214e-08	9.917117960438239e-10
8205                   	2.517841751753722e-08	1.796661395702099e-08	5.889604893592034e-08	6.979970963590310e-08	1.226291795838175e-09
8206                   	2.514976612665367e-08	1.793433052711081e-08	5.477125551436067e-08	6.965915736481610e-08	1.017067996294988e-09
8207                   	2.512032344873074e-08	1.790992722867955e-08	5.460061404086597e-08	6.954218743132169e-08	1.010323092932342e-09
8208                   	2.509075140259534e-08	1.789078481776576e-08	5.817125801080547e-08	6.958677048528418e-08	9.894854404789355e-10
8209                   	2.505639342994470e-08	1.787797426345158e-08	5.847641367383818e-08	6.952606777966036e-08	1.222898252695881e-09
8210                   	2.502791021668418e-08	1.784584014667913e-08	5.437724309220018e-08	6.938547430267836e-08	1.014711566867911e-09
8211                   	2.499863253566817e-08	1.782146795714030e-08	5.426919352098367e-08	6.926841056791170e-08	1.007931021693452e-09
8212                   	2.496922178518747e-08	1.780250189337656e-08	5.791197547941706e-08	6.931229987201138e-08	9.871426771580528e-10
8213                   	2.493502506813959e-08	1.778994479555691e-08	5.817873583934082e-08	6.925126545534977e-08	1.219401769059559e-09
8214                   	2.490670316215529e-08	1.775807215514543e-08	5.408322727848785e-08	6.911064499337330e-08	1.012233128579482e-09
8215                   	2.487759240309673e-08	1.773388057384905e-08	5.401405329953310e-08	6.899348654130651e-08	1.005413863188157e-09
8216                   	2.484834922427623e-08	1.771508226325929e-08	5.766917782717160e-08	6.903656806149440e-08	9.846740321971286e-10
8217                   	2.481431711357259e-08	1.770264930127766e-08	5.787656079542275e-08	6.897516909103386e-08	1.215784171745311e-09
8218                   	2.478614759893179e-08	1.767098192727810e-08	5.379780797864754e-08	6.883443354029729e-08	1.009630312206611e-09
8219                   	2.475719541510494e-08	1.764695152468233e-08	5.374611548910161e-08	6.871713781497855e-08	1.002777095166967e-09
8220                   	2.472811110185823e-08	1.762825969357144e-08	5.742470745880956e-08	6.875927364579600e-08	9.820886151497819e-10
8221                   	2.469424095800021e-08	1.761588042603905e-08	5.759627922836833e-08	6.869749270998357e-08	1.212055424932768e-09
8222                   	2.466622412063123e-08	1.758440112090466e-08	5.352834909947698e-08	6.855662632055949e-08	1.006909785900710e-09
8223                   	2.463742397217232e-08	1.756050698050144e-08	5.348958033668670e-08	6.843920139028495e-08	1.000029913999517e-09
8224                   	2.460849489019167e-08	1.754194564312944e-08	5.718264427753471e-08	6.848035620148419e-08	9.793956239733409e-10
8225                   	2.457477902747802e-08	1.752962763533543e-08	5.731571841821493e-08	6.841817295004874e-08	1.208225768655991e-09
8226                   	2.454690599794410e-08	1.749834932704770e-08	5.325804033771470e-08	6.827726292440183e-08	1.004080317716662e-09
8227                   	2.451825822393778e-08	1.747461953959774e-08	5.323292322081753e-08	6.831618833581842e-08	9.971813052476467e-10
8228                   	2.448468042749369e-08	1.746167131442121e-08	5.573092470249263e-08	6.825091653570397e-08	1.225205181345923e-09
8229                   	2.445699219923668e-08	1.743170442566540e-08	5.209859331598859e-08	6.810636353651050e-08	1.012107910639087e-09
8230                   	2.442847968002726e-08	1.740998474856016e-08	5.348791072904270e-08	6.798600194564932e-08	1.004077320844270e-09
8231                   	2.439981270846364e-08	1.739220747300969e-08	5.697536258480638e-08	6.802563216533798e-08	9.818732322719456e-10
8232                   	2.436636619951092e-08	1.737954303790783e-08	5.731545629426649e-08	6.796141947575165e-08	1.208786923479373e-09
8233                   	2.433879017041448e-08	1.734778537280013e-08	5.310423234052031e-08	6.781831328212984e-08	1.005334880293557e-09
8234                   	2.431043364760198e-08	1.732407950782242e-08	5.310935496755212e-08	6.785575326356157e-08	9.976984968237703e-10
