# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
45                     	2.188691342840887e-02	3.135868378317427e-02	1.689461992186509e-01	2.701275589800446e-02	2.113519083839658e-03
46                     	2.142541910206591e-02	3.103138816849938e-02	1.708758750305393e-01	2.692357581107496e-02	2.030309159346819e-03
47                     	2.104092405885574e-02	3.075943547063694e-02	1.704835159035701e-01	2.675980152219930e-02	1.964499363638051e-03
48                     	2.067884478881543e-02	3.042421585645170e-02	1.663344159796812e-01	2.659151394083399e-02	1.920681301315891e-03
49                     	2.032583352285630e-02	3.007593351874016e-02	1.609668807166221e-01	2.637830833690796e-02	1.853955532766387e-03
50                     	1.999681230030343e-02	2.969073707980263e-02	1.592692342913960e-01	2.636306593269198e-02	1.788158216163939e-03
51                     	1.968533925478990e-02	2.922115549812653e-02	1.602808249067326e-01	2.640236687837960e-02	1.733908143469530e-03
52                     	1.940990524981867e-02	2.899751494205940e-02	1.601935618643346e-01	2.636597528211351e-02	1.683961217898308e-03
53                     	1.914541096591473e-02	2.883192273891065e-02	1.577839243654174e-01	2.627507767277784e-02	1.631381804669366e-03
54                     	1.889653727825862e-02	2.862186133913071e-02	1.572391683167900e-01	2.598965550699444e-02	1.595784482670595e-03
55                     	1.867305841495829e-02	2.828029498282710e-02	1.561157231795020e-01	2.567695511932709e-02	1.518356474806290e-03
56                     	1.849385620568627e-02	2.781294519255360e-02	1.557969298223191e-01	2.538599493694689e-02	1.442825105917455e-03
57                     	1.835796458113483e-02	2.730991060092153e-02	1.558554771058747e-01	2.502145670779420e-02	1.377766761252866e-03
58                     	1.823400817046044e-02	2.683965870919824e-02	1.549309165881656e-01	2.458838638220453e-02	1.330656973531983e-03
59                     	1.807617818857368e-02	2.636522524340376e-02	1.521609426786641e-01	2.406036622090501e-02	1.282338888468258e-03
60                     	1.789202731078845e-02	2.587134197659807e-02	1.503467818927983e-01	2.359871800774043e-02	1.239624622996292e-03
61                     	1.770173134295806e-02	2.533971474871484e-02	1.490114593212968e-01	2.324687199468909e-02	1.227291345090838e-03
62                     	1.751385736493498e-02	2.478549372891661e-02	1.492894373515604e-01	2.295078130863330e-02	1.210579992017936e-03
63                     	1.733099809289059e-02	2.432897497804004e-02	1.527650063720643e-01	2.264489749830167e-02	1.194911195460848e-03
64                     	1.715281776694721e-02	2.392049356710665e-02	1.544985258038146e-01	2.224131136802268e-02	1.173081458792062e-03
65                     	1.698934309189788e-02	2.348721849105587e-02	1.532954384594346e-01	2.173676489587688e-02	1.146947447949769e-03
66                     	1.683557771112985e-02	2.298381088535538e-02	1.499193472535020e-01	2.117152455241008e-02	1.127819146098498e-03
67                     	1.667931662524589e-02	2.244857734618698e-02	1.476479936211042e-01	2.074167093806316e-02	1.105394839878775e-03
68                     	1.650134417760674e-02	2.193424237077332e-02	1.474996785706423e-01	2.048378262007950e-02	1.083302304380076e-03
69                     	1.629987317281385e-02	2.146714443211598e-02	1.454533309480187e-01	2.023028406671870e-02	1.058665266835917e-03
70                     	1.609708357261592e-02	2.108410123989587e-02	1.437517724648434e-01	1.994293231540760e-02	1.034371587950868e-03
71                     	1.588182527488345e-02	2.076525974849018e-02	1.452497196033509e-01	1.957393837293525e-02	9.881680925849607e-04
72                     	1.569970781611056e-02	2.046717989927371e-02	1.453966203761497e-01	1.917799468195454e-02	9.516148388534884e-04
73                     	1.552671321343700e-02	2.016675191873561e-02	1.438390959951868e-01	1.883673095391898e-02	9.430488187746050e-04
74                     	1.537424121192518e-02	1.985518051641201e-02	1.422398936214795e-01	1.852132266773852e-02	9.274693263289705e-04
75                     	1.522058071627067e-02	1.953990352936432e-02	1.423028317807416e-01	1.822517009302275e-02	9.145572553092428e-04
76                     	1.507214604294238e-02	1.925001635006463e-02	1.409964866123174e-01	1.799929594438859e-02	8.985905177300321e-04
77                     	1.491064962535357e-02	1.899824063800045e-02	1.384468588721246e-01	1.777950046093573e-02	8.756409043440455e-04
78                     	1.474745131485533e-02	1.872567414537291e-02	1.376114849015376e-01	1.755415060953981e-02	8.579347124563984e-04
79                     	1.457826728667723e-02	1.847509414412653e-02	1.369629463804701e-01	1.730633014404221e-02	8.400601030816581e-04
80                     	1.440533991868185e-02	1.824812399461728e-02	1.339402705868791e-01	1.702200090080808e-02	8.194689795071022e-04
81                     	1.421399654870353e-02	1.810184972248465e-02	1.311447980091691e-01	1.670249904828666e-02	7.984228572182081e-04
82                     	1.402065967021136e-02	1.790696496095939e-02	1.319503480547727e-01	1.639771181913440e-02	7.824874944396684e-04
83                     	1.385357083069768e-02	1.767992452602272e-02	1.345599099756607e-01	1.611433881810916e-02	7.730437352813958e-04
84                     	1.369616764088959e-02	1.742319397700661e-02	1.321370083756478e-01	1.581611134654306e-02	7.526520662846495e-04
85                     	1.352340091339139e-02	1.720462329679262e-02	1.308767006216346e-01	1.550245171123439e-02	7.401552787160485e-04
86                     	1.333879361616510e-02	1.697393545173390e-02	1.310967387780269e-01	1.520862742876568e-02	7.228076667466553e-04
87                     	1.318014172831777e-02	1.675642113854950e-02	1.321019531519664e-01	1.489091413339729e-02	7.104403673232604e-04
88                     	1.301505839587267e-02	1.655453822943796e-02	1.277404512558746e-01	1.459498854595409e-02	6.992408660546285e-04
89                     	1.284482137279754e-02	1.640060496185079e-02	1.239462866980895e-01	1.425888613252658e-02	6.839041113109814e-04
90                     	1.266834276040451e-02	1.622078444172729e-02	1.235943700374971e-01	1.399439333924796e-02	6.741289880244202e-04
91                     	1.250947913329290e-02	1.599530400606056e-02	1.267304619606714e-01	1.370179006377515e-02	6.632239971099557e-04
92                     	1.236042479804244e-02	1.576628547543233e-02	1.263369855143303e-01	1.343643413531623e-02	6.541300151883215e-04
93                     	1.221127403380825e-02	1.553807594262786e-02	1.257113127622679e-01	1.318731224773434e-02	6.441173679965635e-04
94                     	1.206561612492609e-02	1.533749304604602e-02	1.240290234927709e-01	1.294886598709444e-02	6.342637202762306e-04
95                     	1.193232103359174e-02	1.512083364957235e-02	1.246529251684690e-01	1.271719161281057e-02	6.274131885320335e-04
96                     	1.180444692055848e-02	1.493692092327898e-02	1.228758240807050e-01	1.250280906961883e-02	6.156190780844159e-04
97                     	1.168298821707453e-02	1.475701392021780e-02	1.192999272613046e-01	1.232800536897993e-02	6.039289931849272e-04
98                     	1.154506570407858e-02	1.457756879184186e-02	1.168411072302347e-01	1.217265640588973e-02	5.918210259808260e-04
99                     	1.140068613156048e-02	1.438696865711490e-02	1.173137578780254e-01	1.203087174059224e-02	5.843003015773124e-04
100                    	1.126684901188523e-02	1.422345528809718e-02	1.198927871767373e-01	1.190421275869507e-02	5.728707911469720e-04
101                    	1.115403962982092e-02	1.406347039684488e-02	1.210848634363834e-01	1.180585386806158e-02	5.659145008040365e-04
102                    	1.104864677800236e-02	1.388285941694524e-02	1.201311226368419e-01	1.170204594445534e-02	5.565450167780152e-04
103                    	1.093628017452809e-02	1.368306691873784e-02	1.172158728040554e-01	1.158450924373860e-02	5.482985743431690e-04
104                    	1.081018587272084e-02	1.350517990344143e-02	1.147856213018335e-01	1.148446769386267e-02	5.378007339387778e-04
105                    	1.068205620105787e-02	1.335243469765655e-02	1.136894694929561e-01	1.138516223147088e-02	5.278343641655437e-04
106                    	1.055857616561746e-02	1.321901376347333e-02	1.127165820480030e-01	1.128643116570718e-02	5.174242368487518e-04
107                    	1.044299988511485e-02	1.310058140102963e-02	1.127137334079370e-01	1.117764512808682e-02	5.092574948666707e-04
108                    	1.033077813596362e-02	1.298501714199347e-02	1.124279736751574e-01	1.108790138551826e-02	4.979866025837067e-04
109                    	1.021655056209933e-02	1.286526324982713e-02	1.110601040726468e-01	1.100128162138941e-02	4.855838651490089e-04
110                    	1.010825434834165e-02	1.272879875771813e-02	1.106080620311241e-01	1.089828855335175e-02	4.760959547032910e-04
111                    	1.000127456614344e-02	1.257663116608724e-02	1.095263369563335e-01	1.082825605905808e-02	4.577264319669088e-04
112                    	9.902159508824187e-03	1.245267378301307e-02	1.069803768742450e-01	1.076635848434616e-02	4.440532886356953e-04
113                    	9.800283995448496e-03	1.234190461263587e-02	1.052684732547449e-01	1.071354933475521e-02	4.325460091519727e-04
114                    	9.705702493881618e-03	1.225738059400229e-02	1.045220175733937e-01	1.067804889076962e-02	4.326305089839743e-04
115                    	9.611861589717592e-03	1.216904435422621e-02	1.044519461663419e-01	1.067290121031295e-02	4.226493758500785e-04
116                    	9.518563249390918e-03	1.208376468606743e-02	1.026339942307147e-01	1.064487732906554e-02	4.050923841228607e-04
117                    	9.429184732243709e-03	1.199562342349108e-02	1.006306665076065e-01	1.063133693756534e-02	3.944862654425042e-04
118                    	9.342010616884560e-03	1.191716932144313e-02	9.866323121034722e-02	1.062286359585799e-02	3.823277285476694e-04
119                    	9.253883850758872e-03	1.186346361232439e-02	9.758950550240746e-02	1.060527386818317e-02	3.723175148956492e-04
120                    	9.167194870615332e-03	1.180709830733859e-02	9.850300549776683e-02	1.059743048458215e-02	3.635763617318840e-04
121                    	9.085547642978012e-03	1.174408234637474e-02	1.000009112497903e-01	1.063020705192601e-02	3.534873780204287e-04
122                    	9.005376400839501e-03	1.167889925293104e-02	9.962233123130973e-02	1.066518349081353e-02	3.452588629899052e-04
123                    	8.922124354654535e-03	1.162739990198097e-02	9.631156955710871e-02	1.069696246324060e-02	3.370620901041196e-04
124                    	8.838980632670509e-03	1.160571079155688e-02	9.133520355298298e-02	1.072882118581125e-02	3.291982448216427e-04
125                    	8.754338795168706e-03	1.158624988939230e-02	8.972351122518289e-02	1.075205296925247e-02	3.245222883123197e-04
126                    	8.675642158759220e-03	1.155627079515298e-02	8.977035055065608e-02	1.078032905036766e-02	3.210822639153539e-04
127                    	8.606503973025103e-03	1.151688234731530e-02	8.930577308622675e-02	1.081288759508676e-02	3.161490011610430e-04
128                    	8.538902225631828e-03	1.147244061749190e-02	8.806328017384819e-02	1.084255371874820e-02	3.119435225665046e-04
129                    	8.476101934037803e-03	1.142452071162826e-02	8.609756170947773e-02	1.085946559008685e-02	3.067231558303947e-04
130                    	8.409728937234703e-03	1.136402091125982e-02	8.291178638848000e-02	1.086982580876251e-02	3.022822155474007e-04
131                    	8.341926519625903e-03	1.131081243308839e-02	7.963232395946582e-02	1.087077339370797e-02	2.990658234534318e-04
132                    	8.269241650030136e-03	1.126502952621274e-02	7.776777192269753e-02	1.088537244420345e-02	2.952459138199736e-04
133                    	8.197636040554526e-03	1.122160274840055e-02	7.664356117223743e-02	1.088252093349519e-02	2.903294972673895e-04
134                    	8.128995912114870e-03	1.116952617052483e-02	7.589612149365779e-02	1.085903450619721e-02	2.904770085256080e-04
135                    	8.060021863374628e-03	1.111240890567171e-02	7.548994173458447e-02	1.080996001401363e-02	2.848481754185243e-04
136                    	7.990224940460014e-03	1.105589380095203e-02	7.407492095812823e-02	1.081011074043476e-02	2.740572133451618e-04
137                    	7.921553922323131e-03	1.100359440250106e-02	7.328775365047883e-02	1.084772957408081e-02	2.735128201486412e-04
138                    	7.852223359269347e-03	1.096155818660800e-02	7.292275924978467e-02	1.088304389207929e-02	2.690816168840429e-04
139                    	7.779466223965755e-03	1.092601520368982e-02	7.211274441948015e-02	1.090008205292521e-02	2.676934230287289e-04
140                    	7.703536853251835e-03	1.088521579628111e-02	7.104171374850730e-02	1.086829570527862e-02	2.669118037405430e-04
141                    	7.627663790034316e-03	1.084247043138527e-02	6.971857045927950e-02	1.084927950383936e-02	2.650774545084774e-04
142                    	7.552910098319424e-03	1.079801451438553e-02	6.896681044482447e-02	1.088992076612983e-02	2.626637095605691e-04
143                    	7.478013567796611e-03	1.075114945225245e-02	6.788890204585668e-02	1.093130482152409e-02	2.589453288229563e-04
144                    	7.402545126123773e-03	1.071459812421232e-02	6.659017039580588e-02	1.095099145657259e-02	2.540461901267584e-04
145                    	7.325556845230100e-03	1.067454765642825e-02	6.557208440265209e-02	1.094115964542824e-02	2.497839795270521e-04
146                    	7.247183396553205e-03	1.062755550718034e-02	6.451899005101998e-02	1.091690977187103e-02	2.465938265755281e-04
147                    	7.165768508614815e-03	1.056645855393935e-02	6.374917588327587e-02	1.094866964899638e-02	2.442788147590241e-04
148                    	7.081931901666122e-03	1.050358751262358e-02	6.358895603387546e-02	1.102267753959525e-02	2.412767326778558e-04
149                    	7.001391994285502e-03	1.044726242175959e-02	6.281016156547375e-02	1.108123944936628e-02	2.373110853832546e-04
150                    	6.920430267066673e-03	1.041521516646248e-02	6.228682893300507e-02	1.110432983484392e-02	2.335664865394811e-04
151                    	6.843792997019576e-03	1.037918808427138e-02	6.208782014417358e-02	1.110714884505480e-02	2.302517135366439e-04
152                    	6.767287799049445e-03	1.032841273528833e-02	6.159235588147258e-02	1.108741627472804e-02	2.269709594815584e-04
153                    	6.687142850240553e-03	1.026033825930794e-02	6.096749767489842e-02	1.110431495761182e-02	2.200898005866448e-04
154                    	6.603716241487590e-03	1.017796715631355e-02	6.034218429681459e-02	1.112959042138475e-02	2.146066197652940e-04
155                    	6.525554042293894e-03	1.009661981759592e-02	6.022980589502466e-02	1.116159450095970e-02	2.089040677338223e-04
156                    	6.449737799441449e-03	1.004164969046834e-02	6.024454740804080e-02	1.117532262347818e-02	2.034294759845641e-04
157                    	6.377505522286071e-03	1.000220809671171e-02	5.960856734324649e-02	1.117131283750819e-02	1.981075577685610e-04
158                    	6.310310306918501e-03	9.950356694503427e-03	6.439442011578117e-02	1.114083022293241e-02	1.921581418444763e-04
159                    	6.318812432884314e-03	9.735649010475491e-03	6.296686259144481e-02	1.114000732200481e-02	1.862676693824440e-04
160                    	6.286905958675690e-03	9.595456798586990e-03	5.893030681019465e-02	1.116981767399114e-02	1.842913474605075e-04
161                    	6.210084242054900e-03	9.550705588366548e-03	5.741263569544645e-02	1.119553967365295e-02	1.808150290604993e-04
162                    	6.130601956834671e-03	9.525316714511135e-03	5.737731530255245e-02	1.120925727100499e-02	1.775713362282311e-04
163                    	6.065388734899359e-03	9.467118957413844e-03	5.714550495445646e-02	1.120611340992258e-02	1.744863054569558e-04
164                    	6.011327206953801e-03	9.383404119153053e-03	5.622368385375543e-02	1.119743773714200e-02	1.714388634751048e-04
165                    	5.957690992000126e-03	9.302799426656483e-03	5.540753916162754e-02	1.118491365629497e-02	1.685513877971562e-04
166                    	5.905074815559197e-03	9.231895862518026e-03	5.498598910782003e-02	1.117737232794037e-02	1.661255727178231e-04
167                    	5.850597444358984e-03	9.167803384012503e-03	5.474815494380263e-02	1.117853172541074e-02	1.638144885873453e-04
168                    	5.798423391763822e-03	9.097687443894923e-03	5.444550825596088e-02	1.116830043564243e-02	1.591727980661046e-04
169                    	5.746622927936701e-03	9.021412880377045e-03	5.414186713506186e-02	1.113672852111794e-02	1.593794931098270e-04
170                    	5.699207607599912e-03	8.938178548211852e-03	5.348371500685049e-02	1.109097854496602e-02	1.582348446074632e-04
171                    	5.652111189021869e-03	8.857533385535002e-03	5.269359457074570e-02	1.104161844919890e-02	1.553111380022808e-04
172                    	5.605837562426895e-03	8.777801699466204e-03	5.223137975179543e-02	1.098903191616624e-02	1.535698355149937e-04
173                    	5.560014920268921e-03	8.704701549046243e-03	5.171213012509995e-02	1.094729761869414e-02	1.506396402602231e-04
174                    	5.516627869736818e-03	8.626686039003708e-03	5.119864299357736e-02	1.091425373173680e-02	1.481982013994400e-04
175                    	5.473376518818249e-03	8.547660767737199e-03	5.071547573612366e-02	1.085565490591988e-02	1.455742936073619e-04
176                    	5.430155238124064e-03	8.467332031883013e-03	5.004298804087590e-02	1.079061065088142e-02	1.434795372199245e-04
177                    	5.390452050462974e-03	8.391431905966773e-03	4.919433787431151e-02	1.072248140491661e-02	1.414276361928402e-04
178                    	5.349623879487605e-03	8.310924598644973e-03	4.848970283904711e-02	1.064552978730915e-02	1.390260192450676e-04
179                    	5.308905214638206e-03	8.230375443824418e-03	4.798955153156109e-02	1.057599417351814e-02	1.373269235872336e-04
180                    	5.268346819777173e-03	8.145947160587357e-03	4.751336960097644e-02	1.052718777448847e-02	1.351825215227720e-04
181                    	5.229727746814771e-03	8.066398359056306e-03	4.724531054682933e-02	1.048616992183786e-02	1.331864636894608e-04
182                    	5.191903544963296e-03	7.992771225863384e-03	4.656676034967232e-02	1.043415465162399e-02	1.315835815835217e-04
183                    	5.154568004596456e-03	7.918791401802214e-03	4.612154677218830e-02	1.039401154634087e-02	1.281296550392503e-04
184                    	5.118370515065746e-03	7.846426232831043e-03	4.567687995851698e-02	1.035769825555094e-02	1.278181640880395e-04
185                    	5.081929463111735e-03	7.774200384309933e-03	4.523876260402159e-02	1.031596587568108e-02	1.267345042635446e-04
186                    	5.045864464586792e-03	7.702828168210237e-03	4.480450168869748e-02	1.027741538676191e-02	1.260043356912675e-04
187                    	5.011831495136396e-03	7.632782483857451e-03	4.455790514553737e-02	1.025392697453554e-02	1.255078132833181e-04
188                    	4.977810484586580e-03	7.569841746788398e-03	4.437075150621585e-02	1.021786871746842e-02	1.249768469232661e-04
189                    	4.946026447907839e-03	7.507155734024017e-03	4.429579841160263e-02	1.017290559553646e-02	1.246916670981353e-04
190                    	4.913144602148304e-03	7.445559895837904e-03	4.419048710054582e-02	1.011698034474428e-02	1.243211049154328e-04
191                    	4.879867472350653e-03	7.387229414339439e-03	4.410026828623749e-02	1.006263000215125e-02	1.242082696349800e-04
192                    	4.846632055948071e-03	7.330242163971622e-03	4.386204179144519e-02	1.001466861115648e-02	1.241271717583721e-04
193                    	4.815541464049863e-03	7.276592026537886e-03	4.342171510657589e-02	9.966984468216885e-03	1.242628470573447e-04
194                    	4.785248519834925e-03	7.226816342778767e-03	4.331034967179902e-02	9.912716074306327e-03	1.244393181327911e-04
195                    	4.754812130992601e-03	7.179596415564208e-03	4.344050119040502e-02	9.853188108159069e-03	1.245089255987632e-04
196                    	4.723470588781030e-03	7.132574241964373e-03	4.354927921757031e-02	9.794174061451466e-03	1.248709868298225e-04
197                    	4.689997404695135e-03	7.088450628904020e-03	4.298919389186241e-02	9.729129633726269e-03	1.251703445424586e-04
198                    	4.657022442096992e-03	7.045891785931913e-03	4.192023101505395e-02	9.657827856446645e-03	1.252163067133917e-04
199                    	4.625400015236220e-03	7.005854026000966e-03	4.168580916398109e-02	9.580761676212439e-03	1.253563350537949e-04
200                    	4.594658733075609e-03	6.972580606935440e-03	4.181034738758309e-02	9.507452673329326e-03	1.254724990710474e-04
201                    	4.564537603158011e-03	6.941380300979645e-03	4.212030925668812e-02	9.432227192462179e-03	1.256340882480990e-04
202                    	4.534094845603909e-03	6.912956178776726e-03	4.136847571436314e-02	9.355573083179776e-03	1.257372172259079e-04
203                    	4.502020418183737e-03	6.884779346909144e-03	4.017841438073155e-02	9.274848132222138e-03	1.257567827221888e-04
204                    	4.470329977103009e-03	6.856677432400236e-03	4.011262472121454e-02	9.201712037028789e-03	1.258729300765424e-04
205                    	4.439611632459614e-03	6.830222548031135e-03	4.092588912998398e-02	9.123680209542167e-03	1.262153666758183e-04
206                    	4.410307721007270e-03	6.806878961235187e-03	4.176712218261295e-02	9.036282299925584e-03	1.259732821537355e-04
207                    	4.382018544646824e-03	6.787394780378998e-03	4.138668877434806e-02	8.947340763633113e-03	1.262119335599370e-04
208                    	4.354111901066050e-03	6.769210104159642e-03	4.031641480909416e-02	8.862717207798607e-03	1.262024144024152e-04
209                    	4.325380885630913e-03	6.752787803521439e-03	3.991222745583842e-02	8.778196092689238e-03	1.262488825323924e-04
210                    	4.295648354435901e-03	6.737110956644999e-03	4.046184510645330e-02	8.682737292158646e-03	1.262741970213430e-04
211                    	4.266935117380159e-03	6.722691262711971e-03	4.076745937000027e-02	8.578318649217915e-03	1.262333900643907e-04
212                    	4.239401516921561e-03	6.709278287096265e-03	4.036487205910907e-02	8.479475351490852e-03	1.260551917803889e-04
213                    	4.213333373006200e-03	6.696438392291629e-03	3.955915126330938e-02	8.382133120638787e-03	1.255735716092367e-04
214                    	4.187407139081266e-03	6.687533992273288e-03	3.928228057211716e-02	8.283938194061634e-03	1.254402284359285e-04
215                    	4.160884981633769e-03	6.678269355047915e-03	3.945437241143161e-02	8.182432272432151e-03	1.253074349452712e-04
216                    	4.134621006905597e-03	6.671632432109159e-03	3.924480681256903e-02	8.079922184601353e-03	1.249098881016208e-04
217                    	4.109442485859826e-03	6.664208307718003e-03	3.874328397979899e-02	7.979669771805564e-03	1.244630540554732e-04
218                    	4.085362848658794e-03	6.656682754446123e-03	3.826657995003394e-02	7.880798284337498e-03	1.238557441728891e-04
219                    	4.062161921221439e-03	6.652249489663474e-03	3.790925740799444e-02	7.778412470332346e-03	1.233148011767229e-04
220                    	4.039994242488132e-03	6.649192264679753e-03	3.750220418385624e-02	7.669421415100562e-03	1.234047283938082e-04
221                    	4.018111068872401e-03	6.646182084877267e-03	3.704157725196179e-02	7.561092915180988e-03	1.229899035193380e-04
222                    	3.996880602668908e-03	6.642364782295880e-03	3.648746099892252e-02	7.455757099900281e-03	1.221803670157761e-04
223                    	3.976684963449199e-03	6.637509604584471e-03	3.602312137028466e-02	7.348569681459420e-03	1.215169692564016e-04
224                    	3.956542896103105e-03	6.632695493648777e-03	3.550762345462246e-02	7.237581658140809e-03	1.208607705302844e-04
225                    	3.935627106863349e-03	6.629908517091568e-03	3.495322320814349e-02	7.123645387949422e-03	1.199377293936009e-04
226                    	3.914538867372843e-03	6.626892808107116e-03	3.431629239617209e-02	7.010616631523177e-03	1.194024851143844e-04
227                    	3.894423680873231e-03	6.622509446179406e-03	3.381249639561212e-02	6.896300961445544e-03	1.187376488634081e-04
228                    	3.875207107026322e-03	6.617606131743169e-03	3.342895645525419e-02	6.785395262915998e-03	1.182892795779766e-04
229                    	3.856002758765612e-03	6.612750935239528e-03	3.307203492135934e-02	6.678439468290867e-03	1.177131071172874e-04
230                    	3.837285902728562e-03	6.608727011302803e-03	3.271443010155096e-02	6.569950868286288e-03	1.172178747503391e-04
231                    	3.818082471527238e-03	6.607328092486340e-03	3.229234923070316e-02	6.461916747662553e-03	1.167267781464260e-04
232                    	3.798716901629322e-03	6.606403255681076e-03	3.188720773752431e-02	6.355033886214789e-03	1.160372178590256e-04
233                    	3.779721691920577e-03	6.604425345552878e-03	3.157212914321160e-02	6.249293688619640e-03	1.155896300256384e-04
234                    	3.761047927742707e-03	6.602409019095585e-03	3.144913805961871e-02	6.147465458332001e-03	1.150627619253969e-04
235                    	3.742164237489861e-03	6.599428688754299e-03	3.131478377115116e-02	6.048623349324861e-03	1.144846179096522e-04
236                    	3.723775026210502e-03	6.596419369855252e-03	3.110620196389351e-02	5.951884761062745e-03	1.141537926427871e-04
237                    	3.705537460112493e-03	6.595387257664141e-03	3.081492628417114e-02	5.855312646160041e-03	1.137629184408353e-04
238                    	3.686867401261782e-03	6.594486243207612e-03	3.067207417045085e-02	5.760235294023790e-03	1.131173894690623e-04
239                    	3.668917091428431e-03	6.593226193289229e-03	3.052601574586358e-02	5.670627624632624e-03	1.126601118047259e-04
240                    	3.650565385431444e-03	6.592117166205115e-03	3.045089716966419e-02	5.583906521941820e-03	1.122349940961531e-04
241                    	3.632495231789112e-03	6.591442164702421e-03	3.037300959797988e-02	5.500067507521518e-03	1.117545468007097e-04
242                    	3.615183665695928e-03	6.589949358941377e-03	3.028322996408377e-02	5.417098760251217e-03	1.113948027626803e-04
243                    	3.598824595285504e-03	6.591208993772600e-03	3.038561642286291e-02	5.339046717404472e-03	1.109439169576392e-04
244                    	3.582124782959451e-03	6.591424096738649e-03	3.037925807905158e-02	5.265067215022230e-03	1.108467719545296e-04
245                    	3.565421016852712e-03	6.591291508912499e-03	3.025072182383087e-02	5.197118893626515e-03	1.102605395107722e-04
246                    	3.548465714428377e-03	6.590941245358430e-03	3.013351819819316e-02	5.134673269911906e-03	1.097264064173466e-04
247                    	3.531344404905490e-03	6.591789240513110e-03	3.009459512994640e-02	5.075032059174374e-03	1.092272217789989e-04
248                    	3.515592719611712e-03	6.592106555454342e-03	3.011127685578672e-02	5.020487504717287e-03	1.090533379569340e-04
249                    	3.500089253212475e-03	6.591392626703553e-03	3.008952082883504e-02	4.966384293321345e-03	1.083867748180862e-04
250                    	3.484072816532881e-03	6.590599843075311e-03	3.025907243691715e-02	4.917325987305111e-03	1.077719430767257e-04
251                    	3.468300449114827e-03	6.589385893816155e-03	3.048875205466591e-02	4.870746488192176e-03	1.071751352783209e-04
252                    	3.452667833403648e-03	6.589690142306785e-03	3.044710378834642e-02	4.827326950047489e-03	1.063752011109884e-04
253                    	3.437092317333442e-03	6.589579644744842e-03	3.032052033726991e-02	4.788683729947189e-03	1.060578278503029e-04
254                    	3.422285659393174e-03	6.587993712331178e-03	3.019074543845387e-02	4.751580674125559e-03	1.056292804951331e-04
255                    	3.407746739217062e-03	6.585983936273436e-03	3.023158703836927e-02	4.716452381847304e-03	1.052276753449182e-04
256                    	3.393006333904585e-03	6.586064088085384e-03	3.020410578730305e-02	4.682440948935981e-03	1.048946659257459e-04
257                    	3.378808121526087e-03	6.588253716668282e-03	3.030245954563414e-02	4.653714627310918e-03	1.044740297440583e-04
258                    	3.364453908620751e-03	6.587841597992882e-03	3.044898449470648e-02	4.624617926948232e-03	1.041568197384279e-04
259                    	3.350631867223623e-03	6.584395548677697e-03	3.036944077601719e-02	4.598681977946494e-03	1.040268733162043e-04
260                    	3.336812922946434e-03	6.578811017162896e-03	3.033254734772705e-02	4.576618648070447e-03	1.035998720321591e-04
261                    	3.323444059851023e-03	6.575490332785217e-03	3.036802708326140e-02	4.558386320886597e-03	1.031822728324254e-04
262                    	3.310114353822701e-03	6.575171853305792e-03	3.048279653404666e-02	4.542954734565026e-03	1.028530086625797e-04
263                    	3.296543952008680e-03	6.575528430320620e-03	3.061149789354703e-02	4.528097034116628e-03	1.026476536579469e-04
264                    	3.282997706078007e-03	6.574374638441874e-03	3.057754577440056e-02	4.514017695121067e-03	1.025241768230078e-04
265                    	3.269999966606780e-03	6.569382524529735e-03	3.043631654352942e-02	4.501606765308182e-03	1.016825184953716e-04
266                    	3.256678393003622e-03	6.567529804803279e-03	3.014036689185929e-02	4.495594764348835e-03	1.014355176086773e-04
267                    	3.243806500056286e-03	6.565805832115172e-03	2.997467863335775e-02	4.491152437313874e-03	1.009790013385223e-04
268                    	3.231219740956179e-03	6.562601147625090e-03	2.994982523306026e-02	4.487065100934867e-03	1.000761615523426e-04
269                    	3.218551426965411e-03	6.558988459378448e-03	2.996371818739992e-02	4.484891895234569e-03	9.973950969676747e-05
270                    	3.205391413752632e-03	6.555494229025371e-03	3.004366152134204e-02	4.483778896426076e-03	9.891604888667747e-05
271                    	3.192327864054283e-03	6.557468224443268e-03	3.310129358143566e-02	4.490221003305175e-03	9.849722504645723e-05
272                    	3.134256262011546e-03	6.667648480339529e-03	3.102069209443865e-02	4.493445124784149e-03	9.865107537900514e-05
273                    	3.111417688629287e-03	6.690744573802226e-03	3.072606564379703e-02	4.498795741823059e-03	1.008268370582952e-04
274                    	3.114867259779493e-03	6.647133417473911e-03	3.103222926329978e-02	4.504453361699848e-03	1.009664989692682e-04
275                    	3.113790514895363e-03	6.615740381536774e-03	3.097668084119150e-02	4.512731854119436e-03	1.008674799233819e-04
276                    	3.099911876307281e-03	6.618592290134478e-03	3.090302808450070e-02	4.520221519415011e-03	1.009605549746159e-04
277                    	3.082577674007750e-03	6.630805819115035e-03	3.087105899160745e-02	4.527388084417445e-03	1.011285494960563e-04
278                    	3.069825838365757e-03	6.632649086077380e-03	3.063663910129506e-02	4.533725945177043e-03	1.011298283676682e-04
279                    	3.060573383006093e-03	6.624718997587471e-03	3.040326811629157e-02	4.543884770183230e-03	1.010500540158051e-04
280                    	3.050883547001326e-03	6.618868478587524e-03	3.026146081634928e-02	4.555743397753343e-03	1.007910688453748e-04
